BBB9,-137,37,87,-25003,-25001,-25020,726,-249,-763,3027,2456,3917,79
BBB9,-118,23,86,-25003,-15191,-25020,331,-694,-689,2935,2456,3915,79
BBB9,-102,-20,101,-25003,21061,-25020,594,426,-752,2876,2462,3915,79
BBB9,-102,56,115,-25003,-25001,-25020,1073,-201,-278,2886,2462,3968,79
BBB9,-80,-1,88,-25003,8172,-25020,521,-266,-890,2779,2462,3902,79
BBB9,-71,11,78,-22110,-7878,-25020,841,-87,-672,2739,2462,3907,79
BBB9,-74,14,71,121,-17432,-25020,550,-701,-563,2691,2462,3911,79
BBB9,-70,8,75,24994,-17724,-25020,701,-223,-772,2650,2462,3903,79
BBB9,-62,6,81,24995,-9969,-25020,557,-588,-652,2617,2462,3904,79
BBB9,-52,8,94,24995,-8183,-25020,701,-29,-796,2573,2462,3899,79
BBB9,-46,6,83,24995,-6126,-25020,562,-554,-673,2534,2468,3904,79
BBB9,-45,5,93,24995,-7050,-25020,839,235,-628,2505,2468,3904,79
BBB9,-44,-4,99,24995,295,-25020,524,10,-923,2455,2468,3897,79
BBB9,-39,2,92,24994,4815,-25020,1025,3,-391,2410,2468,3917,79
BBB9,-36,4,93,18946,2578,-25020,645,293,-781,2366,2468,3903,79
BBB9,-33,8,94,12860,2430,-25020,817,-412,-572,2323,2468,3914,79
BBB9,-31,6,98,21685,-4122,-25020,951,106,-488,2290,2468,3927,79
BBB9,-29,10,98,24994,-2218,-25020,496,-314,-866,2245,2468,3909,79
BBB9,-33,0,116,24995,-3181,-25020,1017,-147,-376,2204,2475,3914,79
BBB9,-31,7,106,24995,-621,-25020,646,193,-801,2151,2475,3901,79
BBB9,-34,-3,120,24994,-4408,-25020,805,-232,-667,2103,2475,3911,79
BBB9,-33,1,112,24994,1671,-25020,1047,240,-279,2051,2475,3991,79
BBB9,-27,6,100,18103,1334,-25020,638,-10,-853,1998,2487,3908,79
BBB9,-62,4,101,24994,-5428,-25020,637,249,-844,1920,2487,3902,95
BBB9,-53,5,84,24994,-516,-25020,1042,147,-364,1825,2487,3974,95
BBB9,-59,4,85,24994,-204,-25020,528,-157,-903,1798,2493,3899,95
BBB9,-60,3,86,24994,-2675,-25020,1023,117,-431,1746,2493,3940,95
BBB9,-67,2,88,24994,-2126,-25020,485,-111,-945,1717,2493,3894,95
BBB9,-71,4,88,18597,905,-25020,576,140,-863,1630,2500,3896,95
BBB9,-73,2,73,20193,-1239,-25020,951,-314,-465,1578,2500,3907,95
BBB9,-73,5,77,24762,-2985,-25020,490,-102,-934,1534,2500,3894,95
BBB9,-73,1,68,24994,-7245,-25020,934,-283,-479,1495,2500,3913,95
BBB9,-79,2,66,18379,-3378,-25020,482,-406,-820,1447,2506,3902,95
BBB9,-83,0,68,24611,-3677,-25020,855,49,-645,1407,2506,3908,95
BBB9,-87,1,62,24994,-7790,-25020,575,-569,-678,1362,2506,3896,95
BBB9,-93,0,55,24994,-7829,-25020,555,81,-901,1313,2506,3884,95
BBB9,-99,0,60,24994,-3557,-25020,871,-430,-491,1279,2518,3901,95
BBB9,-92,-1,49,24994,-8973,-25020,308,-280,-960,1227,2518,3891,95
BBB9,-98,1,43,24994,-9956,-25020,839,-103,-668,1192,2518,3896,95
BBB9,-97,0,46,24994,-6059,-25020,435,-507,-787,1147,2518,3890,95
BBB9,-99,0,50,24994,-8756,-25020,439,-93,-958,1094,2525,3887,95
BBB9,-97,1,46,24995,-11481,-25020,870,-424,-493,1063,2525,3914,95
BBB9,-100,1,40,24994,-13614,-25020,224,-530,-873,1015,2525,3896,95
BBB9,-100,-3,34,24994,-15332,-25020,690,-88,-814,982,2525,3883,95
BBB9,-96,2,36,24994,-10391,-25020,465,-516,-747,928,2525,3875,95
BBB9,-104,12,44,24994,-3192,-25020,323,290,-959,902,2525,3864,95
BBB9,-112,9,45,24995,-1530,-25020,730,18,-806,877,2525,3876,95
BBB9,-123,7,49,24994,6696,-25020,183,321,-1004,819,2525,3885,95
BBB9,-116,12,35,24994,-7096,-25020,455,393,-879,780,2537,3859,95
BBB9,-123,14,35,24994,-5611,-25020,615,-239,-816,760,2537,3866,95
BBB9,-133,19,43,24994,3236,-25020,50,262,-1032,715,2537,3867,95
BBB9,-132,25,42,24994,6231,-25020,776,424,-642,658,2537,3884,95
BBB9,-136,12,25,24994,-8726,-25020,409,-457,-837,617,2543,3859,95
BBB9,-141,14,22,24994,-4591,-25020,-44,365,-1008,565,2543,3855,95
BBB9,-153,13,31,24994,17377,-25020,717,662,-506,511,2543,3907,95
BBB9,-149,-9,36,24994,21647,-25020,351,364,-939,448,2543,3903,95
BBB9,-162,26,20,24995,9157,-25020,-155,554,-923,440,2550,3886,95
BBB9,-145,-20,14,24995,24997,-25020,678,869,-187,361,2550,3932,95
BBB9,-97,-55,39,-18052,24997,-25020,542,650,-636,285,2550,3927,95
BBB9,-109,56,64,-24780,-25001,-25020,995,-208,-471,242,2550,3933,95
BBB9,-99,34,58,-15628,-17210,-25020,757,-854,21,211,2556,3948,95
BBB9,-127,14,-7,24994,-25001,-25020,52,-950,-392,143,2556,3939,95
BBB9,-148,-150,94,-25003,24997,19334,704,412,-619,78,2556,3919,95
BBB9,-32,91,18,-25003,-2239,-25020,-52,-928,788,23,2568,4050,95
BBB9,-88,-145,4,-25003,14499,-25020,124,1129,402,-89,2568,4046,95
BBB9,-344,-470,86,8044,-2863,-25020,-216,1102,-104,-151,2568,3508,95
BBB9,-96,-75,-7,24994,-12736,-8513,856,740,-41,-174,2568,3182,95
BBB9,-35,-8,140,-14825,-3630,-3879,-147,217,-1019,-181,2581,288,95
BBB9,-17,-26,95,322,-119,150,-138,271,-995,-186,2581,188,95
BBB9,-16,-26,95,15,49,-75,-134,272,-992,-186,2581,165,95
BBB9,-17,-26,95,9,-86,-37,-123,266,-1005,-185,2581,155,95
BBB9,-16,-26,95,60,20,3,-131,253,-1001,-190,2593,149,95
BBB9,-16,-26,95,-7,22,37,-133,268,-1002,-191,2593,143,95
BBB9,-17,-26,95,29,53,27,-138,270,-988,-188,2593,141,95
BBB9,-16,-27,95,-31,-154,-123,-131,269,-1007,-193,2593,140,95
BBB9,-16,-26,95,-26,-74,32,-155,262,-1008,-196,2600,137,95
BBB9,-16,-26,95,27,-32,36,-142,266,-991,-197,2600,136,95
BBB9,-17,-26,96,25,28,74,-137,270,-986,-190,2600,136,95
BBB9,-16,-26,96,57,17,-47,-143,264,-996,-194,2600,135,95
BBB9,-16,-26,95,-44,-34,-52,-129,273,-1009,-193,2606,134,95
BBB9,-17,-26,95,-68,10,50,-145,263,-990,-190,2606,133,95
BBB9,-16,-26,95,-36,-99,-41,-152,278,-989,-198,2606,133,95
BBB9,-16,-26,95,-29,-8,57,-148,272,-986,-197,2606,132,95
BBB9,-17,-26,95,52,52,-88,-141,266,-996,-192,2612,132,95
BBB9,-16,-26,95,-20,29,-116,-141,275,-1009,-191,2612,132,95
BBB9,-16,-26,95,21,166,9,-138,275,-1008,-195,2612,132,95
BBB9,-16,-27,95,-15,-97,-55,-145,270,-995,-195,2612,132,95
BBB9,-17,-26,95,-10,-12,25,-151,276,-1001,-193,2618,131,95
BBB9,-16,-26,95,21,-14,111,-137,278,-1005,-200,2618,130,95
BBB9,-16,-26,95,74,48,2,-127,273,-1000,-187,2618,131,95
BBB9,-17,-26,95,17,31,27,-147,275,-985,-196,2618,131,95
BBB9,-16,-26,96,-42,-30,-24,-132,275,-987,-192,2625,132,95
